feed intake," g/d""",bodyweightgain,akp,alt,gluclose,nefa,pip,tc,tg,trap,uric acid,mTOR,S6K1,4E-BP1,MURF1,MAFbx,AMPK,mTOR,S6K1,4E-BP1,MURF1,MAFbx,AMPK,PH,WHC,HARDNESS,SPRINGINESS,CHEWINESS,COHESIVENESS,GUMMINESS,RESILIENCE,PH,WHC,HARDNESS,SPRINGINESS,CHEWINESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1- 6 weeks,B,broiler AST,2% P-1,164.29,4435.75656,21836.58693,,,,,,,933.0118517,59.15407697,23.03668134,35.15332534,74.19252829,49.9439944,26.05560451,42.62910076,33.67504217,10.25650495,39.72097011,0,0,13.83773821,0,0,0,0,0,32.0281378,0,190.6426083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.41682019,0,0,0,0,0,0,0,0,0,0,0,2297.502016,0,0,24175.52905,0,#VALUE!,13554.00953,7664.243123,93027.86106,37568.0031,22117.47653,541.3867849,2438.092988,0,5661114.953,41.5227721,32.04061464,18.39053187,0,8.679746917,13.80172674,41.72491476,8.030485999,9.060218548,25548.87429,0,1572786.3,89405.89358,1530.914634,191183.1576,164.29,48.120535,36.51008,1.550239,8.853633,891.8015,1.261741,61.72112,18.91746,0.5793442,144.6032,,,,,,,,,,,,,,,,,,,,,,,,,
3,1- 6 weeks,B,broiler AST,2% P-1,175.33,4733.77608,19662.7861,,,,,,,1000.094322,63.45115536,24.68909602,37.69861255,79.42648037,53.57646562,27.99885351,45.68611016,36.0869558,11.00436818,42.56965154,0,0,14.81875947,0,0,0,0,0,34.33446351,0,203.1871532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.5143831,0,0,0,0,0,0,0,0,0,0,0,2444.183717,0,0,25722.62438,0,#VALUE!,14456.89298,8198.770116,99225.48031,40184.47655,23612.70069,579.907051,2615.266224,0,6064137.358,44.46225587,34.29648987,19.70329861,0,9.265480546,14.7285677,44.72796502,8.604667748,9.701463834,27408.89088,0,1680800.936,95739.98386,1643.832353,204342.3822,175.33,45.60158,35.50314,2.291866,9.228733,977.8986,1.064058,54.55399,21.48167,0.3792067,256.1465,,,,,,,,,,,,,,,,,,,,,,,,,
4,1- 6 weeks,B,broiler AST,2% P-1,180,4860.12555,19086.14874,,,,,,,1028.362386,65.26030144,25.38555432,38.77052553,81.6357095,55.10563951,28.81516334,46.97460389,37.10365885,11.31912994,43.7703294,0,0,15.23266398,0,0,0,0,0,35.30620264,0,208.5159364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.68226891,0,0,0,0,0,0,0,0,0,0,0,2506.672565,0,0,26381.5628,0,#VALUE!,14839.98688,8424.621474,101855.1062,41290.14083,24246.2589,596.1540472,2689.856936,0,6234114.854,45.7026172,35.24885142,20.2568368,0,9.513709233,15.12153184,45.99331575,8.846741068,9.972052802,28191.84237,0,1726503.219,98412.57177,1691.310724,209909.0833,180,43.954685,26.90515,5.282297,8.526934,1154.893,1.05766,66.56194,17.93652,0.4192342,223.4697,,,,,,,,,,,,,,,,,,,,,,,,,
5,1- 6 weeks,B,broiler AST,2% P-1,190.33,5139.02826,21916.04348,,,,,,,1086.305971,68.92679055,26.81685817,40.95076366,86.25979835,58.20054281,30.42186585,49.62333958,39.19652798,11.95438862,46.23833406,0,0,16.09431694,0,0,0,0,0,37.29469183,0,220.5460257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.64081183,0,0,0,0,0,0,0,0,0,0,0,2652.388277,0,0,27914.2652,0,#VALUE!,15693.47923,8903.307344,107712.9336,43637.12156,25635.40294,629.842552,2840.964219,0,6586347.849,48.28886877,37.24652846,21.40051384,0,10.05903468,15.98940124,48.58408744,9.345989233,10.53639376,29774.74275,0,1825009.406,103980.4338,1785.919926,221878.3991,190.33,52.622125,31.03463,3.014354,9.446533,945.4996,1.136989,66.50925,21.60214,0.3978862,111.1894,,,,,,,,,,,,,,,,,,,,,,,,,
6,1- 6 weeks,B,broiler AST,2% P-1,172.82,4666.05063,17904.82277,,,,,,,987.0239398,62.6342251,24.36533867,37.21091333,78.36030518,52.88791293,27.6525167,45.08679696,35.61272844,10.86347415,42.0112817,0,0,14.62119649,0,0,0,0,0,33.88673329,0,200.2058939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.27144034,0,0,0,0,0,0,0,0,0,0,0,2407.053955,0,0,25332.8961,0,#VALUE!,14247.87805,8086.988496,97791.09043,39635.58399,23277.4797,572.2147085,2581.613002,0,5983761.774,43.8682929,33.83486566,19.44313333,0,9.13364649,14.51772491,44.14427097,8.491315004,9.571822686,27057.14882,0,1657414.294,94462.3748,1623.146666,201507.3986,172.82,43.110555,39.56178,5.205741,,427.5669,0.913077,66.19305,18.65932,0.4121182,214.1335,,,,,,,,,,,,,,,,,,,,,,,,,
1,1- 6 weeks,B,broiler AST,0.32% P-2,192.33,5192.93106,22111.83984,,,,,,,1100.275526,70.36292981,27.52008551,42.76715694,87.38289518,58.61505998,30.63068499,49.93005057,40.82255934,12.33567852,47.12682558,0,0,16.70993114,0,0,0,0,0,37.0049689,0,224.9135294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.67666277,0,0,0,0,0,0,0,0,0,0,0,2721.903461,0,0,28655.47216,0,#VALUE!,16204.13981,9256.306405,111219.6822,45357.70145,26527.35154,656.8197408,2972.365378,0,6869050.299,48.86901965,37.39243933,21.7732137,0,10.09712189,16.20967477,50.32330085,9.242614757,10.95265635,29873.25245,0,1284505.632,97037.71229,1872.896652,128431.5462,192.33,49.438625,22.41539,1.712919,8.157884,548.6129,1.146586,58.13755,24.66543,0.3912149,214.1335,,,,,,,,,,,,,,,,,,,,,,,,,
2,1- 6 weeks,B,broiler AST,0.32% P-2,173.99,4697.66547,20975.23557,,,,,,,993.5827695,63.52331629,24.85360535,38.61505066,78.94934124,52.91417884,27.63247992,45.09101475,36.86951174,11.13571913,42.56031014,0,0,15.09575295,0,0,0,0,0,33.41399705,0,203.5679979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.90592639,0,0,0,0,0,0,0,0,0,0,0,2465.367364,0,0,25953.26305,0,#VALUE!,14661.77422,8365.671523,100633.1379,40994.85396,23993.63369,593.319344,2683.543625,0,6204870.546,44.14849676,33.78502352,19.66585225,0,9.133098977,14.66388064,45.44405,8.347287248,9.895075758,26966.85198,0,1161062.558,87652.24511,1690.255243,116056.9993,173.99,51.070995,29.02125,4.162679,8.768933,768.8055,1.228474,64.69488,34.06182,0.5277532,150.4998,,,,,,,,,,,,,,,,,,,,,,,,,
3,1- 6 weeks,B,broiler AST,0.32% P-2,174.11,4700.84688,21649.75758,,,,,,,993.6466543,63.52164026,24.85593933,38.61579221,78.96827482,52.91166493,27.62453844,45.09483027,36.8737862,11.13512217,42.56420408,0,0,15.09886675,0,0,0,0,0,33.41523102,0,203.7423264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.98637243,0,0,0,0,0,0,0,0,0,0,0,2468.098181,0,0,25981.5031,0,#VALUE!,14672.7691,8368.620717,100708.508,41009.80475,24008.59157,593.4237901,2683.50979,0,6205931.66,44.15767999,33.79362139,19.66849521,0,9.138927098,14.67387105,45.44716498,8.348143831,9.897271426,26965.24487,0,1161524.321,87666.2862,1690.006709,116092.0267,174.11,43.938545,15.22156,6.148325,10.03137,1035.047,1.120356,74.91858,16.00905,0.4050022,161.8015,,,,,,,,,,,,,,,,,,,,,,,,,
4,1- 6 weeks,B,broiler AST,0.32% P-2,168.02,4536.65286,19491.29516,,,,,,,960.6096605,61.42546107,24.0275043,37.33666246,76.30470346,51.1686759,26.73273202,43.59299321,35.64257506,10.76850099,41.14584435,0,0,14.5909766,0,0,0,0,0,32.30674241,0,196.5259133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.98808062,0,0,0,0,0,0,0,0,0,0,0,2378.981493,0,0,25044.76892,0,#VALUE!,14157.3486,8083.763767,97171.11066,39612.51678,23173.54553,573.5116206,2594.854016,0,5997778.862,42.67210961,32.65241547,19.0107708,0,8.820696209,14.16116993,43.93559754,8.069705281,9.563926525,26077.86381,0,1121843.705,84728.47841,1634.796945,112156.5503,168.02,50.809525,25.32389,1.746411,10.22698,1014.647,1.03399,,16.99,0.5366482,361.3018,,,,,,,,,,,,,,,,,,,,,,,,,
5,1- 6 weeks,B,broiler AST,0.32% P-2,161.33,4355.77635,20389.66307,,,,,,,925.5010054,59.2106125,23.145488,35.98118405,73.4433716,49.32951051,25.80655739,41.9949477,34.3299353,10.38180206,39.63597597,0,0,14.04648453,0,0,0,0,0,31.13077171,0,188.4993545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.63531327,0,0,0,0,0,0,0,0,0,0,0,2278.571267,0,0,23990.36039,0,#VALUE!,13587.31213,7775.696018,93259.07581,38100.29453,22256.38165,552.2037678,2501.096621,0,5775104.72,41.07931101,31.42539588,18.30874481,0,8.470885813,13.59625155,42.3288156,7.77309713,9.206219677,25142.2477,0,1078816.229,81587.80598,1576.91741,107913.1521,161.33,43.595915,12.60148,1.885167,9.2005,278.4719,0.951462,70.63486,15.28625,0.2613479,289.806,,,,,,,,,,,,,,,,,,,,,,,,,
6,1- 6 weeks,B,broiler AST,0.32% P-2,150.71,4069.23534,17430.8444,,,,,,,862.8306865,55.18433882,21.58034052,33.53963122,68.51062882,45.97188095,24.03067954,39.1539354,32.01084409,9.674963051,36.95540583,0,0,13.10158666,0,0,0,0,0,29.02007978,0,176.2060899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.59745699,0,0,0,0,0,0,0,0,0,0,0,2131.791327,0,0,22443.46616,0,#VALUE!,12696.60888,7256.207902,87145.28787,35556.30363,20788.47533,515.0049293,2331.131986,0,5385977.517,38.3161569,29.31619337,17.07299431,0,7.912587978,12.70200856,39.46308288,7.247676037,8.587375375,23429.98099,0,1006894.893,76087.63746,1469.093015,100686.3275,150.71,40.551975,23.08331,2.851675,,881.0018,1.018636,80.34663,15.71649,,205.78,,,,,,,,,,,,,,,,,,,,,,,,,
